Year,FSM,VR1 Band,VR Band of Student,Ethnic group of student,School denomination,Exam Score
2,27,32,3,1,1,22
2,27,32,3,1,1,14
2,27,32,3,1,1,24
2,27,32,2,1,1,40
2,27,32,3,11,1,19
2,27,32,1,1,1,9
2,27,32,3,1,1,31
2,27,32,1,1,1,5
2,27,32,3,1,1,15
2,27,32,3,1,1,39
2,27,32,3,1,1,15
2,27,32,3,1,1,30
2,27,32,1,5,1,17
2,27,32,2,1,1,19
2,27,32,3,1,1,39
2,27,32,3,1,1,7
2,27,32,1,1,1,24
2,27,32,1,1,1,13
2,27,32,3,1,1,11
2,27,32,3,1,1,26
2,27,32,3,1,1,26
2,27,32,3,1,1,27
2,27,32,3,1,1,18
2,27,32,3,1,1,19
2,27,32,3,1,1,15
2,27,32,3,1,1,13
2,27,32,3,2,1,16
2,27,32,3,1,1,15
2,27,32,3,1,1,21
2,27,32,3,1,1,46
2,27,32,2,1,1,13
2,27,32,3,10,1,2
2,27,32,3,1,1,19
2,27,32,3,1,1,20
2,27,32,1,1,1,9
3,27,26,1,1,1,16
3,27,26,3,1,1,5
3,27,26,3,1,1,7
3,27,26,2,1,1,27
3,27,26,3,1,1,20
3,27,26,3,1,1,11
3,27,26,3,1,1,20
3,27,26,3,1,1,34
3,27,26,3,1,1,30
3,27,26,3,1,1,12
3,27,26,3,1,1,33
3,27,26,3,1,1,9
3,27,26,2,1,1,32
3,27,26,1,1,1,20
3,27,26,3,8,1,18
3,27,26,3,1,1,6
3,27,26,1,1,1,11
3,27,26,3,1,1,18
3,27,26,3,1,1,19
3,27,26,3,1,1,25
3,27,26,2,1,1,32
3,27,26,2,1,1,24
3,27,26,2,1,1,22
3,27,26,3,1,1,14
3,27,26,3,1,1,20
3,27,26,3,1,1,17
3,27,26,2,1,1,32
3,27,26,3,1,1,17
3,27,26,3,1,1,26
3,27,26,3,1,1,17
3,27,26,2,1,1,17
3,27,26,3,1,1,24
3,27,26,2,1,1,14
3,27,26,1,1,1,9
3,27,26,2,1,1,37
3,27,26,3,11,1,3
3,27,26,3,1,1,4
3,27,26,3,1,1,4
3,27,26,3,1,1,33
3,27,26,3,1,1,25
3,27,26,3,1,1,28
3,27,26,2,1,1,23
3,27,26,2,8,1,17
3,27,26,2,1,1,18
3,27,26,3,1,1,26
3,27,26,3,10,1,42
3,27,26,3,1,1,24
3,27,26,3,1,1,19
3,27,26,3,1,1,16
3,27,26,3,1,1,18
3,27,26,1,1,1,2
3,27,26,3,1,1,36
3,27,26,3,1,1,38
3,27,26,3,1,1,16
3,27,26,2,1,1,50
3,27,26,3,1,1,31
3,27,26,1,7,1,2
3,27,26,3,1,1,11
3,27,26,2,7,1,41
3,27,26,2,1,1,34
3,27,26,3,1,1,9
3,27,26,2,1,1,40
3,27,26,2,1,1,42
3,27,26,3,1,1,7
3,27,26,3,1,1,23
3,27,26,3,1,1,19
3,27,26,3,7,1,22
3,27,26,3,1,1,18
3,27,26,3,1,1,23
1,27,24,3,8,1,25
1,27,24,3,10,1,37
1,27,24,3,7,1,32
1,27,24,1,5,1,15
1,27,24,2,11,1,46
1,27,24,3,5,1,6
1,27,24,2,7,1,19
1,27,24,2,2,1,24
1,27,24,2,1,1,30
1,27,24,2,5,1,30
1,27,24,3,1,1,19
1,27,24,3,1,1,13
1,27,24,1,1,1,9
1,27,24,3,5,1,16
1,27,24,3,5,1,17
1,27,24,3,4,1,39
1,27,24,3,5,1,16
1,27,24,3,8,1,17
1,27,24,2,5,1,25
1,27,24,2,7,1,41
1,27,24,1,7,1,15
1,27,24,3,5,1,19
1,27,24,3,5,1,9
1,27,24,3,2,1,18
1,27,24,1,5,1,8
1,27,24,1,5,1,3
1,27,24,3,1,1,6
1,27,24,3,5,1,10
1,27,24,3,5,1,11
1,27,24,3,8,1,21
1,27,24,3,5,1,16
1,27,24,3,8,1,17
1,27,24,1,1,1,2
1,27,24,3,7,1,22
1,27,24,3,5,1,25
1,27,24,2,9,1,29
1,27,24,3,1,1,18
1,27,24,2,1,1,26
1,27,24,1,5,1,15
1,27,24,3,8,1,21
1,27,24,1,5,1,10
1,27,24,3,5,1,22
1,27,24,3,7,1,24
1,27,24,2,1,1,37
1,27,24,3,7,1,30
1,27,24,2,1,1,31
1,27,24,3,1,1,18
1,27,24,2,1,1,28
1,27,24,3,8,1,17
1,27,24,2,5,1,30
1,27,24,3,1,1,8
1,27,24,1,5,1,9
1,27,24,2,5,1,19
1,27,24,3,1,1,19
1,27,24,1,5,1,5
1,27,24,2,5,1,29
1,27,24,3,1,1,9
1,27,24,3,1,1,26
1,27,24,3,1,1,25
1,27,24,3,8,1,40
1,27,24,3,7,1,26
1,27,24,1,6,1,18
1,27,24,2,1,1,32
1,27,24,3,10,1,14
1,27,24,3,1,1,13
1,27,24,2,1,1,21
1,27,24,3,1,1,8
1,27,24,3,8,1,27
1,27,24,3,5,1,24
1,27,24,2,1,1,20
1,27,24,3,1,1,28
1,27,24,2,1,1,27
1,27,24,1,8,1,7
1,19,29,2,1,2,18
1,19,29,3,1,2,12
1,19,29,2,1,2,25
1,19,29,2,1,2,33
1,19,29,2,3,2,35
1,19,29,3,1,2,34
1,19,29,3,1,2,30
1,19,29,1,1,2,10
1,19,29,1,1,2,10
1,19,29,2,1,2,40
1,19,29,1,1,2,14
1,19,29,3,1,2,22
1,19,29,3,1,2,15
1,19,29,3,1,2,14
1,19,29,3,5,2,18
1,19,29,3,1,2,14
1,19,29,3,1,2,9
1,19,29,3,1,2,32
1,19,29,2,1,2,34
1,19,29,2,1,2,34
1,19,29,1,1,2,15
1,19,29,2,9,2,16
1,19,29,2,5,2,42
1,19,29,2,1,2,41
1,19,29,3,1,2,30
1,19,29,3,1,2,13
1,19,29,3,11,2,34
1,19,29,3,1,2,23
1,19,29,2,1,2,48
1,19,29,2,1,2,33
1,19,29,2,1,2,18
1,19,29,3,1,2,32
1,19,29,3,1,2,12
1,19,29,2,1,2,20
1,19,29,2,11,2,45
1,19,29,1,5,2,4
1,19,29,2,1,2,28
1,19,29,3,1,2,38
1,19,29,2,1,2,31
1,19,29,3,1,2,30
1,19,29,3,1,2,15
1,19,29,3,1,2,12
1,19,29,2,1,2,25
1,19,29,3,1,2,17
1,19,29,2,1,2,39
1,19,29,3,5,2,16
1,19,29,1,7,2,25
2,23,24,3,9,2,18
2,23,24,2,1,2,22
2,23,24,2,1,2,33
2,23,24,3,11,2,56
2,23,24,3,1,2,29
2,23,24,3,1,2,31
2,23,24,3,1,2,29
2,23,24,3,9,2,35
2,23,24,3,1,2,22
2,23,24,2,1,2,38
2,23,24,2,1,2,37
2,23,24,2,1,2,41
2,23,24,3,1,2,28
2,23,24,3,1,2,47
2,23,24,3,1,2,24
2,23,24,2,1,2,46
2,23,24,1,1,2,5
2,23,24,3,1,2,22
2,23,24,1,5,2,16
2,23,24,3,1,2,25
2,23,24,1,1,2,12
2,23,24,2,1,2,27
2,23,24,3,1,2,13
2,23,24,2,5,2,35
2,23,24,2,1,2,48
2,23,24,2,1,2,52
2,23,24,3,1,2,18
2,23,24,2,7,2,38
2,23,24,3,5,2,24
2,23,24,3,1,2,12
2,23,24,3,1,2,12
2,23,24,3,1,2,10
2,23,24,1,1,2,19
2,23,24,2,1,2,36
2,23,24,3,5,2,19
2,23,24,3,1,2,19
2,23,24,3,1,2,14
2,23,24,2,5,2,26
2,23,24,2,1,2,33
2,23,24,3,5,2,18
2,23,24,3,1,2,24
2,23,24,3,5,2,9
2,23,24,2,1,2,41
3,23,28,3,1,2,29
3,23,28,3,1,2,37
3,23,28,3,1,2,3
3,23,28,1,1,2,2
3,23,28,2,1,2,34
3,23,28,2,1,2,19
3,23,28,3,1,2,26
3,23,28,3,9,2,17
3,23,28,3,5,2,29
3,23,28,1,11,2,35
3,23,28,2,1,2,34
3,23,28,3,1,2,44
3,23,28,2,1,2,36
3,23,28,3,5,2,39
3,23,28,3,11,2,26
3,23,28,2,1,2,31
3,23,28,2,1,2,46
3,23,28,3,1,2,25
3,23,28,1,5,2,22
3,23,28,3,1,2,19
3,23,28,2,1,2,45
3,23,28,3,1,2,44
3,23,28,2,1,2,36
3,23,28,3,1,2,39
3,23,28,1,1,2,2
3,23,28,1,5,2,24
3,23,28,1,5,2,7
3,23,28,3,1,2,21
3,23,28,2,1,2,47
3,23,28,3,1,2,17
3,23,28,2,1,2,38
3,23,28,1,1,2,22
3,23,28,3,1,2,19
3,23,28,2,2,2,41
3,23,28,2,1,2,28
3,23,28,3,1,2,17
3,23,28,3,1,2,37
3,23,28,3,1,2,25
3,23,28,3,1,2,18
3,23,28,2,5,2,35
3,23,28,3,1,2,17
3,23,28,2,1,2,25
3,23,28,3,1,2,17
3,23,28,3,1,2,18
3,23,28,3,1,2,20
3,23,28,1,1,2,19
3,23,28,2,1,2,27
3,23,28,2,1,2,32
3,23,28,3,1,2,8
3,23,28,3,5,2,26
1,17,24,2,1,1,64
1,17,24,2,2,1,51
1,17,24,3,1,1,31
1,17,24,3,1,1,11
1,17,24,1,2,1,14
1,17,24,1,1,1,17
1,17,24,3,1,1,46
1,17,24,3,1,1,34
1,17,24,3,1,1,51
1,17,24,2,1,1,55
1,17,24,3,9,1,35
1,17,24,3,1,1,34
1,17,24,3,1,1,19
1,17,24,3,1,1,30
1,17,24,1,1,1,13
1,17,24,3,1,1,34
1,17,24,3,1,1,18
1,17,24,3,1,1,43
1,17,24,2,1,1,50
1,17,24,3,1,1,24
1,17,24,3,10,1,18
1,17,24,1,5,1,21
1,17,24,2,1,1,53
1,17,24,1,5,1,6
1,17,24,3,1,1,40
1,17,24,1,1,1,11
1,17,24,1,1,1,10
1,17,24,3,1,1,19
1,17,24,3,1,1,45
1,17,24,3,1,1,16
1,17,24,3,1,1,53
1,17,24,3,1,1,54
1,17,24,2,1,1,51
1,17,24,3,1,1,38
1,17,24,3,1,1,31
1,17,24,2,1,1,44
1,17,24,3,1,1,23
1,17,24,3,11,1,66
1,17,24,3,1,1,41
1,17,24,3,1,1,16
1,17,24,2,1,1,45
1,17,24,2,1,1,35
1,17,24,1,5,1,30
2,19,25,1,1,1,3
2,19,25,3,1,1,27
2,19,25,3,1,1,24
2,19,25,3,5,1,42
2,19,25,1,5,1,8
2,19,25,3,1,1,31
2,19,25,3,5,1,10
2,19,25,2,1,1,26
2,19,25,3,1,1,37
2,19,25,3,1,1,24
2,19,25,2,1,1,29
2,19,25,3,1,1,20
2,19,25,3,1,1,31
2,19,25,3,1,1,39
2,19,25,3,1,1,34
2,19,25,3,8,1,31
2,19,25,3,1,1,11
2,19,25,1,5,1,17
2,19,25,3,1,1,32
2,19,25,2,1,1,29
2,19,25,3,1,1,23
2,19,25,3,9,1,39
2,19,25,3,1,1,36
2,19,25,3,1,1,27
2,19,25,3,2,1,43
2,19,25,3,1,1,44
2,19,25,1,7,1,15
2,19,25,3,5,1,41
2,19,25,2,1,1,40
2,19,25,3,1,1,20
2,19,25,3,5,1,19
2,19,25,3,1,1,5
2,19,25,2,5,1,28
2,19,25,3,1,1,26
2,19,25,3,1,1,24
2,19,25,3,5,1,30
2,19,25,2,1,1,44
2,19,25,2,1,1,36
2,19,25,1,5,1,23
2,19,25,2,1,1,37
2,19,25,3,1,1,20
2,19,25,3,1,1,15
2,19,25,1,11,1,24
2,19,25,1,5,1,4
2,19,25,3,11,1,24
2,19,25,2,1,1,55
2,19,25,2,1,1,46
2,19,25,2,1,1,53
3,19,26,1,5,1,17
3,19,26,3,6,1,1
3,19,26,2,1,1,16
3,19,26,1,10,1,4
3,19,26,3,1,1,38
3,19,26,3,1,1,17
3,19,26,3,5,1,18
3,19,26,3,1,1,31
3,19,26,3,1,1,35
3,19,26,1,8,1,14
3,19,26,2,11,1,36
3,19,26,3,1,1,32
3,19,26,2,1,1,27
3,19,26,2,1,1,52
3,19,26,2,1,1,53
3,19,26,2,1,1,53
3,19,26,2,11,1,53
3,19,26,2,1,1,36
3,19,26,3,1,1,27
3,19,26,3,2,1,45
3,19,26,3,5,1,29
3,19,26,3,1,1,28
3,19,26,2,1,1,42
3,19,26,3,1,1,22
3,19,26,1,1,1,27
3,19,26,3,1,1,29
3,19,26,1,5,1,15
3,19,26,3,5,1,16
3,19,26,3,1,1,39
3,19,26,3,5,1,29
3,19,26,2,1,1,54
3,19,26,2,1,1,44
3,19,26,3,3,1,34
3,19,26,3,5,1,12
3,19,26,3,1,1,20
3,19,26,3,9,1,46
3,19,26,3,1,1,12
3,19,26,3,1,1,28
1,35,20,1,1,1,4
1,35,20,1,5,1,2
1,35,20,3,1,1,22
1,35,20,3,5,1,14
1,35,20,2,1,1,24
1,35,20,3,1,1,8
1,35,20,3,5,1,8
1,35,20,1,5,1,7
1,35,20,3,1,1,19
1,35,20,2,1,1,34
1,35,20,2,5,1,13
1,35,20,3,1,1,6
1,35,20,1,5,1,6
1,35,20,3,1,1,31
1,35,20,3,5,1,4
1,35,20,2,7,1,44
1,35,20,2,1,1,22
1,35,20,2,5,1,20
1,35,20,1,1,1,4
1,35,20,2,1,1,17
1,35,20,2,1,1,20
1,35,20,3,5,1,7
1,35,20,3,1,1,11
1,35,20,3,1,1,18
1,35,20,1,1,1,14
1,35,20,3,1,1,2
1,35,20,2,8,1,47
1,35,20,3,1,1,21
1,35,20,1,1,1,10
1,35,20,3,7,1,19
1,35,20,2,1,1,22
1,35,20,2,1,1,14
1,35,20,1,1,1,4
1,35,20,3,1,1,9
1,35,20,3,5,1,6
1,35,20,1,5,1,11
1,35,20,3,1,1,24
1,35,20,2,1,1,34
1,35,20,3,5,1,25
1,35,20,2,5,1,27
1,35,20,3,5,1,29
1,35,20,2,1,1,46
1,35,20,3,11,1,19
1,35,20,3,1,1,9
1,35,20,3,1,1,3
1,35,20,3,5,1,10
1,35,20,3,5,1,21
1,35,20,3,1,1,21
1,35,20,3,5,1,17
1,35,20,2,1,1,50
1,35,20,3,1,1,26
1,35,20,3,1,1,1
1,35,20,2,1,1,19
1,35,20,3,6,1,18
1,35,20,1,1,1,3
1,35,20,3,1,1,21
1,35,20,3,1,1,17
1,35,20,3,1,1,8
1,35,20,3,1,1,9
1,35,20,2,1,1,24
1,35,20,3,1,1,24
1,35,20,3,1,1,22
1,35,20,3,1,1,2
1,35,20,3,1,1,10
1,35,20,2,1,1,25
1,35,20,1,1,1,6
1,35,20,3,6,1,18
1,35,20,3,9,1,17
1,35,20,3,1,1,1
1,35,20,1,1,1,5
1,35,20,3,5,1,13
1,35,20,2,1,1,25
1,35,20,3,5,1,2
1,35,20,1,10,1,2
1,35,20,3,5,1,12
1,35,20,1,1,1,21
2,36,19,3,5,1,18
2,36,19,3,5,1,39
2,36,19,3,5,1,24
2,36,19,3,1,1,18
2,36,19,1,5,1,4
2,36,19,3,1,1,22
2,36,19,2,1,1,31
2,36,19,3,7,1,3
2,36,19,3,5,1,3
2,36,19,2,1,1,30
2,36,19,2,5,1,36
2,36,19,2,5,1,37
2,36,19,3,1,1,25
2,36,19,3,1,1,14
2,36,19,3,5,1,16
2,36,19,2,1,1,22
2,36,19,1,10,1,6
2,36,19,3,1,1,31
2,36,19,3,5,1,18
2,36,19,3,1,1,9
2,36,19,3,1,1,9
2,36,19,3,5,1,12
2,36,19,3,1,1,13
2,36,19,2,5,1,26
2,36,19,2,10,1,27
2,36,19,3,6,1,22
2,36,19,3,5,1,24
2,36,19,3,5,1,10
2,36,19,3,1,1,1
2,36,19,1,5,1,8
2,36,19,2,1,1,3
2,36,19,3,1,1,8
2,36,19,3,1,1,27
2,36,19,3,1,1,23
2,36,19,3,5,1,3
2,36,19,2,1,1,29
2,36,19,2,1,1,22
2,36,19,2,1,1,25
2,36,19,1,1,1,3
2,36,19,1,5,1,9
2,36,19,2,5,1,43
2,36,19,2,1,1,26
2,36,19,1,1,1,16
2,36,19,1,1,1,14
2,36,19,3,1,1,22
2,36,19,3,1,1,10
2,36,19,3,1,1,19
2,36,19,2,2,1,45
2,36,19,1,10,1,18
2,36,19,3,1,1,27
2,36,19,2,1,1,36
2,36,19,3,5,1,36
2,36,19,3,5,1,27
2,36,19,1,1,1,15
2,36,19,3,1,1,17
2,36,19,2,1,1,24
2,36,19,2,1,1,8
3,36,21,2,1,1,17
3,36,21,3,5,1,25
3,36,21,2,1,1,25
3,36,21,3,1,1,18
3,36,21,3,5,1,17
3,36,21,3,1,1,10
3,36,21,2,1,1,31
3,36,21,2,1,1,17
3,36,21,1,1,1,13
3,36,21,1,1,1,12
3,36,21,3,5,1,14
3,36,21,2,1,1,22
3,36,21,3,6,1,42
3,36,21,1,5,1,15
3,36,21,1,5,1,2
3,36,21,2,1,1,37
3,36,21,3,1,1,26
3,36,21,2,5,1,25
3,36,21,3,5,1,13
3,36,21,3,7,1,43
3,36,21,1,5,1,7
3,36,21,1,1,1,5
3,36,21,1,1,1,1
3,36,21,1,2,1,26
3,36,21,3,1,1,18
3,36,21,3,5,1,23
3,36,21,3,1,1,20
3,36,21,3,11,1,10
3,36,21,3,5,1,13
3,36,21,2,5,1,8
3,36,21,2,1,1,18
3,36,21,3,1,1,20
3,36,21,3,1,1,10
3,36,21,3,1,1,2
3,36,21,3,10,1,20
3,36,21,1,1,1,2
3,36,21,2,1,1,37
3,36,21,2,9,1,38
3,36,21,1,5,1,13
3,36,21,3,1,1,23
3,36,21,1,6,1,23
3,36,21,2,1,1,23
3,36,21,2,5,1,16
3,36,21,2,1,1,33
3,36,21,2,1,1,30
3,36,21,3,1,1,21
3,36,21,3,11,1,2
3,36,21,2,1,1,17
3,36,21,2,1,1,27
3,36,21,3,1,1,25
3,36,21,3,1,1,10
3,36,21,3,1,1,18
3,36,21,3,1,1,8
3,36,21,2,1,1,22
3,36,21,3,1,1,21
3,36,21,3,1,1,17
3,36,21,3,1,1,13
3,36,21,3,1,1,15
3,36,21,3,1,1,2
3,36,21,2,5,1,31
3,36,21,3,1,1,28
3,36,21,3,5,1,9
3,36,21,1,5,1,20
3,36,21,3,1,1,9
3,36,21,3,5,1,12
1,46,14,3,1,1,22
1,46,14,3,7,1,19
1,46,14,1,1,1,3
1,46,14,1,10,1,23
1,46,14,3,1,1,24
1,46,14,2,1,1,32
1,46,14,3,5,1,12
1,46,14,3,5,1,18
1,46,14,1,1,1,24
1,46,14,3,1,1,28
1,46,14,1,5,1,8
1,46,14,3,1,1,19
1,46,14,3,6,1,22
1,46,14,1,1,1,4
1,46,14,3,1,1,23
1,46,14,1,10,1,11
1,46,14,2,1,1,16
1,46,14,3,10,1,22
1,46,14,3,1,1,26
1,46,14,3,1,1,22
1,46,14,1,1,1,10
1,46,14,3,1,1,18
1,46,14,2,1,1,16
1,46,14,1,5,1,9
1,46,14,1,1,1,6
1,46,14,1,1,1,10
1,46,14,1,1,1,19
1,46,14,3,1,1,12
1,46,14,3,10,1,8
1,46,14,2,1,1,29
1,46,14,1,2,1,16
1,46,14,3,10,1,8
1,46,14,2,1,1,36
1,46,14,1,1,1,17
1,46,14,2,1,1,35
1,46,14,1,1,1,13
1,46,14,2,8,1,27
1,46,14,3,1,1,23
1,46,14,3,1,1,34
1,46,14,2,1,1,18
1,46,14,1,5,1,10
1,46,14,1,5,1,28
1,46,14,2,1,1,21
1,46,14,2,1,1,23
1,46,14,3,1,1,8
1,46,14,3,1,1,21
1,46,14,3,1,1,15
1,46,14,1,11,1,15
1,46,14,1,5,1,15
1,46,14,3,1,1,15
1,46,14,2,1,1,24
1,46,14,3,1,1,25
1,46,14,3,1,1,22
1,46,14,3,5,1,20
1,46,14,2,2,1,20
1,46,14,1,10,1,15
1,46,14,3,5,1,21
1,46,14,3,1,1,23
1,46,14,3,1,1,2
1,46,14,2,1,1,24
1,46,14,3,1,1,23
1,46,14,2,1,1,24
1,46,14,3,1,1,9
2,64,15,1,4,1,10
2,64,15,3,1,1,13
2,64,15,3,5,1,21
2,64,15,1,10,1,12
2,64,15,1,1,1,10
2,64,15,3,1,1,21
2,64,15,3,5,1,19
2,64,15,1,1,1,21
2,64,15,3,1,1,23
2,64,15,2,1,1,33
2,64,15,2,1,1,27
2,64,15,1,1,1,22
2,64,15,3,1,1,32
2,64,15,1,2,1,13
2,64,15,3,8,1,11
2,64,15,1,1,1,6
2,64,15,2,1,1,23
2,64,15,2,5,1,22
2,64,15,3,4,1,24
2,64,15,3,10,1,2
2,64,15,1,5,1,17
2,64,15,1,10,1,7
2,64,15,1,11,1,19
2,64,15,2,11,1,37
2,64,15,2,1,1,23
2,64,15,3,5,1,28
2,64,15,3,1,1,35
2,64,15,3,1,1,26
2,64,15,1,1,1,10
2,64,15,1,1,1,21
2,64,15,3,1,1,36
2,64,15,1,1,1,22
2,64,15,2,5,1,29
2,64,15,3,11,1,19
2,64,15,3,4,1,15
2,64,15,3,5,1,46
2,64,15,2,1,1,25
2,64,15,3,5,1,9
2,64,15,3,1,1,20
2,64,15,3,5,1,21
2,64,15,3,9,1,28
2,64,15,1,5,1,21
2,64,15,3,5,1,18
2,64,15,2,5,1,31
2,64,15,1,4,1,13
2,64,15,2,1,1,10
2,64,15,1,1,1,9
2,64,15,3,1,1,8
2,64,15,2,1,1,41
2,64,15,2,6,1,38
2,64,15,3,1,1,27
2,64,15,3,1,1,30
2,64,15,1,11,1,16
2,64,15,3,1,1,15
2,64,15,2,8,1,31
2,64,15,3,5,1,17
2,64,15,3,1,1,19
2,64,15,1,1,1,18
2,64,15,1,1,1,7
2,64,15,3,5,1,18
2,64,15,2,1,1,46
3,64,13,3,1,1,18
3,64,13,3,1,1,17
3,64,13,3,1,1,23
3,64,13,3,5,1,14
3,64,13,3,1,1,31
3,64,13,3,5,1,21
3,64,13,1,1,1,13
3,64,13,1,1,1,12
3,64,13,1,2,1,15
3,64,13,1,4,1,18
3,64,13,3,1,1,16
3,64,13,2,1,1,23
3,64,13,1,4,1,6
3,64,13,3,1,1,16
3,64,13,3,1,1,18
3,64,13,3,1,1,31
3,64,13,3,1,1,26
3,64,13,3,1,1,21
3,64,13,2,1,1,35
3,64,13,2,5,1,35
3,64,13,3,1,1,19
3,64,13,1,5,1,10
3,64,13,3,5,1,10
3,64,13,3,1,1,14
3,64,13,2,1,1,16
3,64,13,3,5,1,21
3,64,13,3,5,1,19
3,64,13,3,1,1,14
3,64,13,3,1,1,17
3,64,13,1,4,1,19
3,64,13,1,1,1,13
3,64,13,3,1,1,3
3,64,13,1,10,1,26
3,64,13,1,1,1,14
3,64,13,3,1,1,7
3,64,13,3,1,1,28
3,64,13,1,4,1,5
3,64,13,2,1,1,32
3,64,13,1,1,1,22
3,64,13,2,7,1,29
3,64,13,1,1,1,19
3,64,13,3,1,1,3
3,64,13,1,1,1,3
3,64,13,3,5,1,17
3,64,13,3,1,1,23
3,64,13,3,1,1,5
3,64,13,1,10,1,25
3,64,13,1,1,1,23
3,64,13,3,1,1,17
3,64,13,3,11,1,40
3,64,13,2,1,1,31
1,14,35,2,1,3,28
1,14,35,3,1,3,16
1,14,35,1,1,3,7
1,14,35,3,1,3,30
1,14,35,2,11,3,36
1,14,35,1,5,3,10
1,14,35,3,1,3,21
1,14,35,2,1,3,37
1,14,35,2,11,3,33
1,14,35,3,1,3,20
1,14,35,3,11,3,35
1,14,35,2,9,3,38
1,14,35,2,1,3,47
1,14,35,3,2,3,11
1,14,35,3,1,3,23
1,14,35,2,9,3,56
1,14,35,1,1,3,16
1,14,35,3,1,3,21
1,14,35,2,1,3,37
1,14,35,3,11,3,15
1,14,35,3,1,3,28
1,14,35,3,11,3,13
1,14,35,3,5,3,25
1,14,35,3,2,3,15
1,14,35,2,1,3,36
1,14,35,3,1,3,16
1,14,35,2,1,3,40
1,14,35,3,1,3,6
1,14,35,1,5,3,16
1,14,35,2,1,3,34
1,14,35,2,1,3,37
1,14,35,1,1,3,4
1,14,35,3,5,3,21
1,14,35,3,7,3,32
1,14,35,2,1,3,36
1,14,35,2,1,3,30
1,14,35,3,1,3,24
1,14,35,2,5,3,52
1,14,35,3,11,3,25
1,14,35,3,1,3,7
1,14,35,3,5,3,27
1,14,35,1,1,3,10
1,14,35,2,1,3,5
1,14,35,3,11,3,28
1,14,35,3,7,3,35
1,14,35,3,7,3,28
1,14,35,1,1,3,2
1,14,35,3,2,3,18
1,14,35,2,1,3,23
1,14,35,2,1,3,23
1,14,35,2,1,3,52
1,14,35,2,1,3,44
2,31,36,3,5,3,14
2,31,36,3,4,3,19
2,31,36,2,1,3,27
2,31,36,2,7,3,47
2,31,36,3,8,3,22
2,31,36,2,1,3,44
2,31,36,3,1,3,27
2,31,36,3,1,3,25
2,31,36,1,1,3,20
2,31,36,2,2,3,38
2,31,36,3,5,3,11
2,31,36,3,11,3,41
2,31,36,3,11,3,21
2,31,36,3,5,3,22
2,31,36,2,2,3,7
2,31,36,2,1,3,31
2,31,36,1,11,3,6
2,31,36,2,11,3,39
2,31,36,2,1,3,27
2,31,36,2,1,3,48
2,31,36,3,11,3,36
2,31,36,2,2,3,37
2,31,36,3,1,3,23
2,31,36,3,11,3,14
2,31,36,3,1,3,16
2,31,36,2,1,3,33
2,31,36,3,1,3,8
2,31,36,3,1,3,31
2,31,36,3,1,3,20
2,31,36,3,1,3,18
2,31,36,3,1,3,11
2,31,36,2,5,3,30
2,31,36,3,1,3,19
2,31,36,1,1,3,21
2,31,36,2,1,3,13
2,31,36,3,1,3,26
2,31,36,3,11,3,23
2,31,36,2,11,3,23
2,31,36,3,11,3,19
2,31,36,3,1,3,27
2,31,36,3,11,3,13
2,31,36,3,11,3,17
2,31,36,1,11,3,16
2,31,36,2,11,3,34
2,31,36,2,11,3,31
2,31,36,2,11,3,46
2,31,36,3,1,3,30
2,31,36,3,1,3,41
2,31,36,3,1,3,21
2,31,36,3,1,3,10
2,31,36,3,1,3,25
2,31,36,2,1,3,23
2,31,36,2,1,3,18
3,31,30,2,1,3,35
3,31,30,3,11,3,49
3,31,30,2,1,3,28
3,31,30,3,11,3,17
3,31,30,3,11,3,18
3,31,30,3,11,3,21
3,31,30,3,1,3,15
3,31,30,2,11,3,44
3,31,30,3,1,3,28
3,31,30,3,7,3,35
3,31,30,3,1,3,29
3,31,30,3,1,3,29
3,31,30,3,1,3,14
3,31,30,1,1,3,13
3,31,30,2,1,3,27
3,31,30,2,1,3,42
3,31,30,2,1,3,28
3,31,30,1,1,3,3
3,31,30,3,1,3,22
3,31,30,3,11,3,13
3,31,30,1,1,3,15
3,31,30,2,1,3,13
3,31,30,3,5,3,13
3,31,30,2,11,3,54
3,31,30,3,1,3,16
3,31,30,2,1,3,29
3,31,30,2,1,3,45
3,31,30,2,11,3,35
3,31,30,2,1,3,47
3,31,30,2,1,3,31
3,31,30,1,1,3,17
3,31,30,3,1,3,39
3,31,30,3,11,3,22
3,31,30,3,11,3,16
3,31,30,2,11,3,37
3,31,30,3,1,3,31
3,31,30,3,1,3,27
3,31,30,2,2,3,37
3,31,30,3,1,3,23
3,31,30,2,2,3,45
3,31,30,1,5,3,10
3,31,30,1,11,3,9
3,31,30,3,1,3,12
3,31,30,3,2,3,45
3,31,30,2,11,3,45
1,19,29,2,1,3,28
1,19,29,2,11,3,52
1,19,29,3,1,3,34
1,19,29,2,1,3,54
1,19,29,1,1,3,12
1,19,29,1,5,3,17
1,19,29,3,1,3,26
1,19,29,2,1,3,50
1,19,29,3,1,3,27
1,19,29,3,1,3,30
1,19,29,3,1,3,23
1,19,29,2,1,3,39
1,19,29,2,1,3,43
1,19,29,3,1,3,31
1,19,29,3,1,3,19
1,19,29,3,1,3,16
1,19,29,3,1,3,31
1,19,29,1,1,3,18
1,19,29,1,1,3,9
1,19,29,3,1,3,23
1,19,29,1,1,3,25
1,19,29,2,1,3,58
1,19,29,3,1,3,33
1,19,29,3,1,3,22
1,19,29,3,11,3,24
1,19,29,2,1,3,45
1,19,29,2,1,3,59
1,19,29,3,11,3,36
